Yorum,Yildiz,Ulasim,Rehber,Organizasyon,Otel,Yemek
2 gece 3 günlük büyük bir hesevle gittiğimiz Gap turunda başımıza gelen tek güzel şey rehberimiz Battal Bey oldu ilgi ve alakasından dolayı kendine çok teşekkür ediyorum. Rehberin biri bu kadar naifken (Batal Bey) diğer rehber Mert beyin saygısız tavırları ve üslubu sıra gecemizin mahiyeti. Tur şirketi olarak başta Mert bey gibi tavırda olan çalışanlarınızı bi gözden geçirmenizi götürdüğünüz otelleri değiştirmenizi öneririm. Otellerin ikiside birbirinden kötüydü.,1,0,2,2,2,0
"Tur rehberi Fırat Bey’in yolculara empati kurmadan yaklaşması oldukça rahatsız ediciydi. Başkalarının sigara, ıslak mendil gibi ihtiyaçları için rota dışına çıkılıp büfe aranarak esneklik gösterilirken, bizim tuvalet talebimize sert bir üslupla karşılık verildi. Arkadaşıma 'Erken gelseydiniz' şeklinde bağırarak cevap vermesi hiç hoş değildi. Oysa bu tura büyük bir heyecanla, ilk kez katılan arkadaşlarımla birlikte gelmiştik. Ne yazık ki memnun kalmadık.",1,0,2,2,0,0
"Öncelikle Adrasan turu düşünenler için; Canbaba otelde konaklıyoruz temizlik ve yemek ile ilgili eksiklikleri olsa da çalışanları açısından o eksikliği kapatabileceğiniz bir otel bir sonraki sezonda da aynı kişiler olursa sizin için kefil olabilirim. İlaç ihtiyacımız oldu Eczane çok uzak olduğu için çalışanlar tarafından ihtiyacımız karşılandı. Ancak; Ankara gezi travel ekibi olarak sizi bazı noktalarda uyarmak isterim. Bu turun ilk defa katıldığım bir turu değil onu belirterek diğer çalışanları tenzih etmek isterim. Tekne turu için whatsapp grubu üzerinden gelen fiyat üzerine bizde öneri sunmamıza rağmen dikkate alınmadı. O yüzden bu konuda dikkatli olmanızı öneririm. Bu konuda sadece fikir alışverişi yaptığımız halde bizimle tamamen ilgilenmeyi bıraktılar diğer tur gruplarıyla tanışıp kendimiz araştırarak etkinliklere katılmak zorunda kaldık. Gittiğimiz ilk gün etkinliklerin günleri ve saatleri de iletilmedi. Tur rehberimiz olan Sevgi hanım çevreye de pek hakim değildi anladığım kadarıyla çevrede tek market vardı kendimiz bulup alışveriş yaptık. Onun dışında harika koylar ve doğa güzelliği olan maviye, yeşile, turkuaza doyduğumuz bir tatil oldu herkese şimdiden iyi tatiller dilerim.",1,0,2,2,2,2
"3 Mayıs 2025 'te Sapanca turuna katıldım.Tur sürecinde aksaklıllar oldu, dönüş yolunda gezilecek yerlerden daha fazla durduk araç geziye uygun değildi, koltuklar birbirine çok yakın olduğu için yol boyu zorlandık. Acente görevlisi yorum ve fotoğraf istemek dışında bir şey yapmadan yerinden bize sorarak kişi kontolü yaptı, şarkı açılmasını istediğimiz halde açmadılar, gezi programına dahil olduğu söylenen tekne turundan ek ücret talep edildi.Tur içerisinde yer alan şelaleye uğramamakta direndiler.",2,2,0,2,0,0
"Katılmış olduğum Düzce Şelaleleri turunun detaylarına baktığımda Milli Park giriş ücretleri tur ücretine dahil diye görünmesine rağmen gittiğimiz Aydınpınar ve Samandere şelalelerinin giriş ücretleri biz müşterilerden ekstra istendi. 60+60=120 tl ekstra para verdik her iki parka giriş için. Firmanızın bu dikkatsiz ve özensiz bilgilendirmesi birinci eleştirim.

İkinci eleştirim ise tur araç plakamız bize bildirilenden farklı gelmiş. Sabah aracı bulana kadar gezeleyip durdum. Araç değişikliği olduysa bunu katılımcılarla oluşturulan watsaap grubunda paylaşmak, bilgilendirmek zor bir şey değil. Bunu rehberin sorumsuzluğu olarak değerlendiriyorum.
Turda tek memnun kaldığım tur ücretine dahil olan sabah Kızılcahamam Soğuksu'da aldığımız yöresel kahvaltı oldu.
Bu sebeplerden dolayı, sorumsuz, baştan savma, sadece iş yapmış olmak için yapılan bir gezi izlenimi aldığım için ben memnun kalamadım. Biraz daha özen ve dikkat lütfen!!!",2,2,2,2,0,1
"Kayseri erciyes kayak turuna katıldık. Tur programı yazıldığı kadar hareketli değil gece kayağı, canlı müzik vs. yok ayrıca özel hocalar eşliğinde kayak dersi vs hikaye.. sabah 15 dk toplu olarak biraz anlatan bir hoca bulmuşlar sonrasında hocayı bir daha görmüyorsunuz. Otel ve yemekleri güzeldi",2,0,0,2,1,1
"24-29 Ekim arası GAP turuna katıldık. Biz sendikanın düzenlemiş olduğu tur ile birlikte iki otobüs şeklinde gittik. Bizim otobüsün rehberi Battal Beydi, diğer otobüs rehberi ise Fırat Beydi. İlk gün gittiğimiz akşam yemeğinde organizasyon tam sağlanamadığı için Diyarbakır' da ayakta kaldık, bizimle rehberimiz ilgilenmedi. Otobüste siparişlerimiz alınmasına rağmen bir saat yemeğin gelmesini bekledik. Diyarbakır ve Mardin' de kaldığımız oteller güzel ve konforluydu. Urfa' da kaldığımız otel çok küçük ve dardı. İki kişinin kalması için uygun odalar değildi. İlk üç gün Battal Bey gezdiğimiz yerlerde hiçbir şey anlatmadı, gezilerimiz bittiğinde bizi toparlamadı, en önde birkaç kişi ile birlikte gezdi, arkada kalanları takip etmedi. Mardin seyahatinde kendisine birkaç soru sorduğumuzda, kendisi bizlere şöyle bir cümle kullandı; serbest zamanınız olacak ama size yine de yaranamayız dedi. İnsanların turu tercih etme sebebi, tarihi yerler hakkında detaylı bilgi almaktır, boş boş gezmemektir, diğer türlü gezmek istesem kendi aracımla giderdim. Benim tur ile gitmek istememin sebebi gezdiğim yerler hakkında tarihi bilgileri almaktı. Fakat bu ilk üç gün sağlanmadı. Belli ki Battal Bey' i uyaranlar oldu. Son iki gün bize bilgi vermeye başladı gezdiğimiz yerler hakkında. Bazı zamanlar diğer otobüsün rehberi olan Fırat Bey' i takip ettiğimiz bile oldu bilgi almak için. Bizim otobüsün şoförü aracı çok kötü kullandı, ani frenler verip bizi sürekli tedirgin etti, kaç kere gece uykumdan uyandığımı hatırlamıyorum bile, kendisinin adını bilmiyorum ama çok kaba bir mizacı vardı. Gezdiğimiz yerlerde hep meşhur yemekler yedirildi bu yönden çok güzeldi, sıra gecesi de çok eğlenceli geçti.",2,2,2,2,2,1
Egenin incileri programına katıldık ramazan bayramında yazılan şeyler gerçekleşmedi akşam yemekleri yöresel lezzetler yaziyor programda ama köfteci yusuf da köfte verdiler ertesi günde aynısı olacaktı insanlar isyan etti esnaf lokantası ile değiştirdiler 2 rehberimiz vardı biri çok naif diğeri agresifti otobüsün yarısı ile kavga etti Oğuzhan bey genel olarak tartıştı yolcularla Enes bey amatör ama oldukça kibardi ilerde çok iyi bir rehber olucak bence şoförümuz çok anlayışlı birisiydi insanları kırmadı asla otel seçimi iyiydi otelin kahvaltısı yeterliydi mola verilen noktalar kötüydü ve gece saat 2 civari birisi kapımızı zorladı kartla resepsiyonu aradim ilgilencez dediler ilgilenmediler Oğuzhan beye söyledik kamera kaydi izlensin dedik büyütmeyin dediler biri yanlışlıkla yapmıştır dediler kendimizi güvende hissedemedik bu konuda çok gerildik hatta watsap grubuna yazdık olanlari,2,1,2,2,2,2
Merhaba ben 17 eylül gap turu için katılmıştım Yusuf beyin rehberliği güzeldi eğlenceliydi bence fakat türün başında sorumlu olan Mert beyin tavırları hiç hoşuma gitmedi bana bağırdı hatta terbiyesiz diyecek kadar saygısızlaştı.Daha sonra bir tane kız kışkançlığından galiba bana acayip derecede taktı sorunları vardı kızın galiba.O yüzden bu kişilerden dolayı beni Ankara'ya yollabiliriz diye aradılar ikinci gün degişikti gerçekten.Tatile değişim olsun hava değisikliği olsun diye gidiyoruz birde böyle sorunlarla karşılaşmak hiç etik olmadı.,2,0,2,2,0,0
"Ankara Gezi Travel ile ilk kez tur deneyimimiz oldu İstanbul yarımada turuna katıldık Rehberlerimiz Sevgi ve Sibel hanım harikalardı her yeri dolu dolu bilgi ile gezdik💫
Turun artılarından biride tura ait kahvaltı ayrıntısı idi gerçekten güzel ve kaliteli bir ayrıntıydı💫
Bu kadar güzellik yanında eksi konularda vardı👎🏻 uzun yol için küçük araç ve yer sorunu 👎🏻Tur katılımı yapılan gün yer numara bilgisi verilmeli mutlaka
Çünkü sonrasında neresi boşsa oraya oturtturmamalı misafirler önce binilen yerde istediği yere son alım yapılan müsafirler ise en sona ya da tekli yerler bırakılıyor👎🏻Bu konuda tadımız kaçmadı değil ama ilk tecrübe diye sorun çıkarmak istemedik",2,2,1,2,0,1
"30 ağustos Amasra turuna gittim daha önce başka acentelerle defalarca Amasra,sinop,kapodoķya turlarına gittiğim halde böyle sıkıntı yaşamadım akşam dönüş için 18de çıktığımız halde trafikte yok gece 12ye doğru Kızılaya vardık ne otobüs nede dolmuş oluyor o saatte bu konuya bir el atmanızı istiyorum saygılarımla",2,2,0,2,0,0
"Merhaba 4 Eylül GAP turuna kapıldım. İlk önce rehberimiz Muammer beye çok ama çok teşekkür ediyorum. Mükemmel, yardımsever, güler yüzlü, enerjisi harika bizi mutlu etmek için elinden gelenin daha fazlasını yaptı. Ayrıca kaptanlarimiza çok teşekkürler sevgiler",2,1,1,1,0,0
"24-29 Ekim arası GAP turuna katıldık. Biz sendikanın düzenlemiş olduğu tur ile birlikte iki otobüs şeklinde gittik. Bizim otobüsün rehberi Battal Beydi,  otobüs rehberi ise Fırat Beydi. İlk gün gittiğimiz akşam yemeğinde organizasyon tam sağlanamadığı için Diyarbakır' da ayakta kaldık, bizimle rehberimiz ilgilenmedi. Otobüste siparişlerimiz alınmasına rağmen bir saat yemeğin gelmesini bekledik. Diyarbakır ve Mardin' de kaldığımız oteller güzel ve konforluydu. Urfa' da kaldığımız otel çok küçük ve dardı. İki kişinin kalması için uygun odalar değildi. İlk üç gün Battal Bey gezdiğimiz yerlerde hiçbir şey anlatmadı, gezilerimiz bittiğinde bizi toparlamadı, en önde birkaç kişi ile birlikte gezdi, arkada kalanları takip etmedi. Mardin seyahatinde kendisine birkaç soru sorduğumuzda, kendisi bizlere şöyle bir cümle kullandı; serbest zamanınız olacak ama size yine de yaranamayız dedi. İnsanların turu tercih etme sebebi, tarihi yerler hakkında detaylı bilgi almaktır, boş boş gezmemektir,  türlü gezmek istesem kendi aracımla giderdim. Benim tur ile gitmek istememin sebebi gezdiğim yerler hakkında tarihi bilgileri almaktı. Fakat bu ilk üç gün sağlanmadı. Belli ki Battal Bey' i uyaranlar oldu. Son iki gün bize bilgi vermeye başladı gezdiğimiz yerler hakkında. Bazı zamanlar  otobüsün rehberi olan Fırat Bey' i takip ettiğimiz bile oldu bilgi almak için. Bizim otobüsün şoförü aracı çok kötü kullandı, ani frenler verip bizi sürekli tedirgin etti, kaç kere gece uykumdan uyandığımı hatırlamıyorum bile, kendisinin adını bilmiyorum ama çok kaba bir mizacı vardı. Gezdiğimiz yerlerde hep meşhur yemekler yedirildi bu yönden çok güzeldi, sıra gecesi de çok eğlenceli geçti.",2,2,2,2,2,1
"Destinasyonu (tercih ettiği oteller ve gezi için götürdükleri yerleri) idare eder ama daha iyi olabilir, örneğin Diyarbakır'da Hz Süleyman Camii'ne götürmüyorlar. Otobüste klima veya havalandırma sürekli soğuk hava üflediği için hasta ediyor, ayak dayama yeri olmadığı için geceyi otobüste geçirmek rahatsız edici oluyor. Şehirlerde verdikleri serbest gezme süreleri az. Kendi götürdükleri yerlerden yemek yemeye ve alışveriş yapmaya yönlendiriyorlar. Alışverişe veya yemeğe götürdükleri yerler fiyat ve kalite olarak en uygun yerler değil. Gezi dönüşünde bizi gece 03.45'de Ankara'ya bıraktılar (Yalnızca Sıhhiye'ye veya Kızılay'a bırakıyorlar). En önemli sıkıntı, namaz kılmak için vakitli molalar verilmiyor, cem etmek gerekiyor.",3,2,0,2,2,2
"10 Mayıs Amasra gezisine katıldık, araç içi kahvaltı taze ve yeterliydi, Amasranın harika atmosferini ailecek keyifle gezdik. Mert Bey’in rehberliği için teşekkür ederiz. Gerek araç içinde , gerekse gezi esnasında bilgilendirmeleri keyifli ve yeterliydi.
Dönüş yolunda bile susmayan müzik ve insanların düşüncesiz davranışları dışında güzel ve keyifli bir gezi oldu.",3,1,1,1,0,1
"Rehberimiz iyiydi. İlk gün kahvaltı çok kötüydü. Açık havada güya açık büfe(1 çeşit peynir, zeytin, kutu tereyağreçel vs haşlanmış yumurta, simit) 60 kişi küçücük bir mekanda uzun kuyruklarla bir şeyler yedik. Şoförler sıkıntılı idi...",3,2,1,0,0,2
Kahvaltı daha iyi olabilirdi. Tabakta küçük porsiyonlar hoş olmadı. Öğlen yemeği sırf anlaşmanız var diye şehrin bitiminde bir yere getirdiler. Fiyatlar pahalı be yemekler tatsızdı. Onun yerine meydanda bir yer olsaydı 1 saat yemek arası daha iyi olabilirdi.,3,0,0,2,0,2
"15-19 Ekim tarihinde GAP turu yolculuğumuz süreci ile ilgili olarak; ; Tur güzergahındaki ziyaret edilen yerler görülmeye değer mekanlar olarak güzeldi. Ancak Dayrulzafaran manastır ziyaretinde gerek ücret, gerek karşılanma ve gerekse nezaket anlamında hiç memnun kalmadık. Tur rehberimiz Yusuf Yolcu eşliğinde yaptığımız bu gezi planlı, düzenli, detaylı anlatımıyla ve zamanlama açısından çok yerinde kararlar alabilmesi ile çok keyifli bir yolculuk oldu. Kendisine teşekkür ederiz. Bizi en çok sıkıntıya düşüren konu ise otobüste telefonumuzu şarj edecek bir düzenek olmaması, bize her anlamda çok sıkıntı yarattı. Hem haberleşme hem fotoğraf-video çekmekte şarj sebebiyle çok zorlandık, durduğumuz yerlerde telefonu şarj etmek ile uğraştık üstelik otobüste wi-fi yoktu. Bu gezinin en büyük ayıbı olarak söylemek istiyorum.",3,1,1,1,0,0
"Rehberimiz iyiydi, sabah kahvaltı yapılan yer çok iyiydi. Kahvaltı çeşitleri zengindi. Akşam kaçta ve nerede toplanacağımızı çok kararlaştıramadık. Gittiğimiz yolu jandarma kapattığı için dönüşte Mengen yolundan gelerek iki saat viraj döndük. Şoför beyin o yol ile zaman kaybederiz konuşmasına şahit olduk ama sadece bizim turun iki aracından başka hiç bir tur aracına rastlamadığımız bir yoldan giderek çok da iyi olmayan bir köfte menüsü hazırlatılan bir yerde mola verdik. Yani idare eder..",3,2,1,2,0,2
7-11 Ekim gap turuna arkadaşımla katıldık. tur rehberimiz yusuf yolcu beyefendi çok ilgili ve bilgiliydi. çok eğlenceli bir tur oldu. Fakat şöyle bir problem var tur programına dahil olan yemeklerde (öğlen ve akşam) gidilen mekanların fiyatları dışarıya göre oldukça pahalıydı genel olarak oraya zorunlu tutulduk. Çevrede alternatif mekanlar yoktu. Bu problem düzeltilirse daha keyifli olabilir.,3,0,1,2,0,2
"7 sene önce başka bir tur ile konaklamalı geldiğim Sinop'a bugün günübirlik geldim. Doğa ile iç içe olmak elbetteki çok güzeldi. Semih hoca anlatmaktan, ben dinlemekten çok keyif aldım. Semih hocaya çok teşekkür ederim.
Acentanızın gidilecek yerden haberi olmaması bence (-) eksi puan. Sabahattin Ali'nin koğuşuna, şehitler mezarlığına giremedik, göremedik mesela.. Bu durum rehberi çok zor bir durumda bırakıyor....
Otobüs hizmetine gelirsek tam bir fiyasko! Su istiyorum, arkadaki dolaptan al diye emir etti şoförünüz, gittim aldım. Sonra hep kendim aldım ve 30 derece hava sıcaklığında duş suyu gibi bir su içmek zorunda kaldık... Dolap çalışmıyor çünkü..
Rehberimiz Semih hoca son derece sabırlı, sakin ve çok bilgili bir rehber. Kendisine çok çok teşekkür ediyorum.
Sizinle ilk tanışmamız, ikinci bir gezi çin düşünmem gerek..",3,2,1,2,0,0
"GAP turuna 3 arkadaşım ve ben katıldık.Genel olarak iyi bir turdu.Güzel yerler gezdik, gördük.Ama türün rehber Mert Bey ' in kendisini geliştirmesi gerekiyor.Diyarbakır ' ı gezerken Deliller Hanı' na Deliler Hanı dedi.Buraya engelli kişiler toplanıyormuş ,o yüzden adı Deliler Hanı imiş.Hayır öyle değil Hacca gidenlerin konaklama yeri olduğu için Deliller Hanı deniliyor.Rehber bunu bilmiyor.Ayrıca ilk gün otel asansörü arızalı,bunu kendisi de söyledi.Ama bizi sıra gecesine akşam götürmedi.Araba 10 dakika bekledi ve hareket etti.Biz taksi tutarak sıra gecesine gittik.Gezimizde rehber kaynaklı bazı durumlar beni rahatsız etti.Ben turunuzu daha önce kullandım ama artık tercih eder miyim bilmiyorum.Kaybeden Gezi travel oldu bence.Çünkü çok defa turlara katılan insanlarız.Mert Bey' in konuşmaları ,vakit doldurmaya çalışması hiç hoş değildi.",3,0,2,2,2,0
16 Ağustos 2025 Adrasan turuna katıldım. Tur rehberimiz Bilgehan bizden biri gibiydi ve diğer katılımcıların da sayesinde birlikte tatile çıkan bir grup gibi güzel vakit geçirdik. Otel aslında çok güzel olanaklara sahip olabilecek bir konum ve donanımda olmasına rağmen bakımsızlıktan sınıfta kaldı benim gözümde. Bu koşullarda 4 günlük tatili güzel geçirmemi sağlayan rehberimize ve tanıdığıma memnun olduğum arkadaşlarıma teşekkür ediyorum.,3,0,1,1,2,0
Ankara Gezi Travel Yılbaşı Özel Batum Konaklamalı Karadeniz turuna katıldım.Eğlenceli ve keyifli bir turdu en önemlisi tur programına uyuldu biraz olumsuzluklar vardı tabiki ama ona rağmen güzeldi.İlgililerdi insanlarla Rehberimiz Ülkühan …Diğer,4,0,1,1,0,0
Merhaba bugün gezi travel ailesiyle Düzce şelaleleri gezisi yaptık.Güzel bi kahvaltıyla başladığımız gezimiz çok güzeldi. Özellikle rahmetimiz kıymetli semih sezer beyin hem hayata dair hem geziyle ilgili anlatımlarıyla anılarımıza …Diğer,4,0,1,1,0,1
