"Yorum","Yildiz"
"21-24 Ağustos tarihlerinde Marmaris-Datça-Dalyan turuna katılım sağladık. Social tur ile ilk seferimizdi, yol boyunca herhangi bir aksaklık yaşamadık gerek kaptanımız gerekse rehberimiz güler yüzlü ve ilgili insanlardı. Kendilerine çok teşekkür ediyoruz. Gittiğimiz yerlerde rehberimiz Ulaş bey bildiği tüm bilgiyi aktararak tatilimize büyük katkı sağladı hiçbir sıkıntı yaşamadık kafamızda hiç soru işaretiyle gezmedik her zaman ilgili ve cana yakındı kendisine ayrıca teşekkür ederiz. Gittiğimiz otel de gayet güzeldi bence Flamingo hotelde kaldık, zaten turda olduğumuz için günün büyük kısmında dışarıda oluyoruz. Onun dışında bir otelden beklentilerinizi karşılıyor, temizlik, yemek, deniz vs. Gayet memnun ayrıldık, çalışanlar da bir o kadar ilgililerdi ne zaman bir şey istesek yardımcı oldular. Social tura çok teşekkür ederiz güzel bir tatil geçirdik rezervasyon sırasında da arkadaşlar çok ilgililerdi her şeyi detayıyla anlatıp sorularımıza yeterli bilgi vermişlerdi. Bir daha gidecek olsam yine burayı tercih ederim. Her şey güzeldi, rahatlıkla tercih edebilirsiniz. Özellikle gemi turunda çok eğlendik. Görmediğimiz o kadar çok yer var ki ve Muğla kesinlikle gezilip görülmesi gereken bir yer ve daha çok görülecek yerler...","5"
"Yılbaşı Tiflis–Batum turumuzu çok güzel geçirdik. Baştan sona her şey oldukça planlı ve keyifliydi. En lüx otellerde kaldık. Rehberlerimiz bilgi birikimleri, ilgileri ve güler yüzleriyle her an yanımızdaydı. Kaptanlarımız da güvenli ve konforlu bir yolculuk sağladı. Emeği geçen herkese teşekkür ederiz, gönül rahatlığıyla tavsiye ederim.","5"
"Başta tur rehberimiz Emirhan daha sonra kaptan şoförümüze ilgi ve alakalarımdan dolayı çok teşekkür ederim . Bizlere heyecan ve aksiyon dolu bu günde önderlik ettikleri için teşekkürler... Başarılarınızın devamını dilerim.","5"
"Sevgili Merletour, üzülerek belirtmem gerekir ki 09.09.2025 tarihli Mavi Göl turunuzdan hiç memnun …","1"
"16-20 Mayıs doğu turu katılımcısıyım. Bugün Antep te serbest zaman öncesi herkese istediği şekilde dolaşabileceği belirtildi, en son ise rehberimizin söylediği tatlıcıdan tatlı hediyeliklerimizi alabileceğimiz belirtildi. Bunun üzerine …","1"
"12.13 Ekim Erzincan Kemaliye turuna katıldım. Öncelikle belirtmek isterim ki bütün olumsuzluklara rağmen güzel bir tur oldu. Rehberiniz Ragip beye tekrar tekrar teşekkür ediyorum.Bilgisi ve güler yüzü için.Lakin araç içi acente sorumlusu …","1"
"Yılbaşı tiflis-batum turuna katıldık. Aynı tur programi için bir kaç otobüs kalkmış.Yorumlari okudum.bizim otobüs harici bütün gruplar çok eglenmis.yaptigimiz yolculuklar,sanki şehirler arası yolculuk yapan bir otobusteymis hissiyatı verdi. …","1"
"Yılbaşı tiflis-batum turuna kaltıldık arkadaşlarımla ve büyük beklenti içerisindeydim güzel geçeceğini düşündüğüm bir program içeriği vardı.bir kaç otobüs ile yola çıkıldı fakat  otobüslerin gittiği gördüğü yerlere gitmeyişimiz sürekli …","1"
"Sümele tur ile sümele manastırı, karaca mağarası, torul seyir teras ve hamsiköy gezisi yaptık. Doğal olarak tur yolculuğu çok uzun. Gidilen yerlerde kalma süresini çok kısa tutuyorlar. Özellikle yemek molasını ivme otel restauranta …","1"
"Çok kötüydü hava durumuna bakılmadan bizi çıkardıla yağmur yağacak diye alarm verildiği halde iptale etmediler huser dediler başka yerlere gittik biz o yerlere gitmiştik zaten hiç beğenmedm","1"
"İnternet üzerinden online rezervasyon yaptırdığım gito yaylası turunu bilgi vermeden iptal ettiler arayıp teyit ettiğimde öğrendim tavsiye etmiyorum","1"
"Batumi turu için 2 gün önceden rezervasyon yaptırdık. Konuştuğumuz kişi bir gün önceden bilgilendireceklerini söyledi, ancak bilgilendirmediler ve telefonlarımıza bile cevap vermediler. Rehberleri veya turların kendisi hakkında bir şey söyleyemem, ancak müşteri hizmetleri şimdiye kadar konuştuğum en kötü tur şirketlerinden biri.","1"
"Sevgili Merletour,

üzülerek belirtmem gerekir ki 09.09.2025 tarihli Mavi Göl turunuzdan hiç memnun olmadık.
Olmadık diyorum çünkü 18 kişilik turunuzun 10 kişisini biz oluşturduk.Size kısaca memnun olmadığımız konuları sıralamak isterim.

Tur kaydımızı 29.08.2025 de 9 kişi olarak yaptık,bir kaç gün sonraya 1 kişi daha ilave ederek 10 kişi olduk.

Kayıt sırasında arabada oturma düzeninin nasıl olacağını sordum ilgili bayan arkadaş kayıt sırasına göre sıralama yaptıklarını söyledi.Bende bizden başka kayıt var mı diye sorduğumda henüz yok,ama daha erken , olabilir dedi.Biz kayıt aldırdığımız için koltuk sıralamasında önceliğimizin olacağını düşündük.Tura Söğütlüden katılacaktık.Araba gelir ki ön koltuklar dolu ve bizler şaşkınlık içinde arka koltuklara yerleştik.Ben ve ablam en arka koltukta oturmak zorunda kaldık.Şimdi;

1. si arka koltuklar inanılmaz rahatsız

2.si koltuk ara mesafe oldukça dar

3. sü arka yan camlar olmadığı için kapalı ,
karanlık ve çok sıkıcı bir şekilde tura eşlik etmek zorunda kaldık.

Şimdi size sorum:

1.si neden koltuk sıralamasında yanlış ya da eksik bilgilendirildik?

2.si neden herkes ile aynı parayı ödemek zorunda bırakıldık?

3.sü aynı koşullarda siz bu seyehati yapar mıydınız?

Bu arada bir kaç eleştirim daha olacak.

1.Araç içinde su ikramı neden yoktu?
2.Yemek yerlerinin seçiminde kriteriniz neydi?
3.Müzik seçimi çok kötüydü.Neden müşterilerden istek parça talebi dikkate alınmıyor?
4..Neden bir daha sizi tercih edelim?

Gelelim memnun olduğumuz hususa:
1. Şöför Barış bey tüm samimiyet ve yardım severliği ile bizimle ilgilendi
2. Rehber Elif hanım yolun çok başında.Gençliğini ve sevecenliğini meslek aşkı ile birleştirdiğinde çok daha güzel yerlere gelebileceğine inanıyorum,şimdiden başarılar dilerim","1"
"26-28 aralık 1 gece konaklamalı Tiflis – Batum turuna katıldık. Yolculuk, gidilen restoranlar ve konakladığımız otel genel olarak iyiydi; bu konularda bir sorun yaşamadık. Turun başlangıcı keyifliydi ancak ilerleyen kısmında planlama ve …","2"
"26-29 eylül kapadokya turu dönüş yolundayım..kaptanlardan ve otelden yana sorun yok..hatta kaptanlara özellikle teşekkür ediyorum. Ama tur rehberi; programda olduğu halde pazar günü etkinliği herhangi bir açıklama yapmadan iptal etti. …","2"
"Sümela turuna katıldım ama memnun kalmadım. Google puanı yüksek olduğu için tercih etmiştim ama hayal kırıklığı oldu. Tur rehberinin Müzekartı olmadığı için bizimle Sümela'ya giremedi. Bize vakit kaybı olmasın diye bilet sırasını bahane …","2"
"26-28 aralık 1 gece konaklamalı Tiflis – Batum turuna katıldık. Yolculuk, gidilen restoranlar ve konakladığımız otel genel olarak iyiydi; bu konularda bir sorun yaşamadık. Turun başlangıcı keyifliydi ancak ilerleyen kısmında planlama ve iletişimle ilgili problemler oldu. Pazar günü sınırda yoğunluk olacağı gerekçesiyle, turun bizim için önemli duraklarından Chronicle of Georgia cumartesi gününe alındı. Akşam trafiği nedeniyle yolda 1,5–2 saat kaybedildi, hava karardı ve burayı karanlıkta, oldukça yorgun bir şekilde hızlıca gezmek zorunda kaldık. Ardından gittiğimiz Gürcü gecesi güzeldi; ancak turun asıl amacı olan Noel Pazarı hayal kırıklığı yarattı. Pazara vardığımızda stantlar kapanmıştı, sadece ışıklandırmaları görebildik. Bu konuda öncesinde kapanış saatine dair bir bilgilendirme yapılmadı.
Ertesi gün sınır kapısına rehberin hedeflediği üzere erken ulaştık. Sınır yoğunluğunu baştan göze almıştık burada beklediğimiz süreyi sorun etmedik; ancak sorun çıkışta yaşandı. Rehber, free shop alışverişi için herkesin işini bitirdiğinde çıkmasını söyledi, herhangi bir süre belirlemedi. Biz alışverişimizi hızlıca tamamlayıp çıktık ve bizim gibi erken çıkan yaklaşık 10-15 kişiyle birlikte soğukta, ayakta, çantalarımızla 1 saatten fazla bekledik.
Bu durum rehbere iletilmesine rağmen çözüm üretilmedi. Oysa bizi otobüse yönlendirerek bu mağduriyeti önleyebilirdi. Bekleme süresiyle ilgili sitem ettiğimizde rehberin yaklaşımı ve bazı yolculara sesini yükseltmesi rahatsız ediciydi.
Elbette alışveriş yapmak isteyenler olabilir; ancak bunun bedelini diğer yolcuların soğukta, bilgilendirilmeden beklemesi ödememeliydi. Daha iyi bir planlama ve iletişimle çok daha güzel bir tur olabilirdi.","2"
"26-29 eylül kapadokya turu dönüş yolundayım..kaptanlardan ve otelden yana sorun yok..hatta kaptanlara özellikle teşekkür ediyorum. Ama tur rehberi; programda olduğu halde pazar günü etkinliği herhangi bir açıklama yapmadan iptal etti.
- şarap mahzeni( hatta cumartesi gün sonu istediğimi belirtmiş olmama rağmen)

Cumartesi günü de göreme acık hava müzesinde de bir noktadan sonra eşlik etmedi..diğer turların rehberleri misafirleri ile dolanırken bizim ki yoktu..
Satın almış olduğum iki hizmeti bana herhangi bir açıklama yapmadan elimden aldı..bilin istedim","2"
"Sümela turuna katıldım ama memnun kalmadım. Google puanı yüksek olduğu için tercih etmiştim ama hayal kırıklığı oldu. Tur rehberinin Müzekartı olmadığı için bizimle Sümela'ya giremedi. Bize vakit kaybı olmasın diye bilet sırasını bahane etti, halbuki online kart satın alması 2 dk sürerdi. Tur rehberinin Müzekartının olmaması anlaşılabilir bir durum değil. Yemek için bizi götürdükleri restoran ise Araplarla anlaşmalı, Arap dolu bir restorandı. Araçtan ve sürücüden memnun kaldığım için 2 yıldız.","2"
"Merle tur ile 17 mayis 2025 cikisli batum tiflis turuna 3 arkadas katildik ve memnun kalmadik. 2 tane iyi yan disinda iyi bir sey goremedim. Iyi yanlar otobuste internet olmasiydi (tur rehberi ayarladi) ve tifliste kaldigimiz otelin guzel bir otel olmasiydi. Bunlarin disinda acikcasi olumlu olarak sayabilecegim bir sey aklima gelmiyor. Simdi gelelim neden memnun kalmadik.... bir kere sehir olarak zaten aman aman guzel degiller ama bu turun problemi degil. Tur acisindan begenmedigimiz fazlaca sey olsu. Bir kere tur rehbeei bir dovuz burosunda durdu ve tum otobua oradan lari aldik ve kesinlikle kaziklandik. Rehbere guvendik ama kaziklandik. Tur rehberinin bilgilendirmeleri son derece yuzeldi
Surekli merak ettiginiz bir sey olursa otobuste sorabilirsiniz diyip durdu ama neden otobuate aoralim, kendisinin anlatmasi gerekir guzelce ama cok yuzeyel anlatimlardi asla begenmedik ya da gunahini almayayim belki de anlatacak bir sey yoktu :) vakit duzenlemesi acisindan sacmaliklar vardi. Tifliste meydanda cok gereksi, uzattilar
Antikaci carsiai gibi bi yere goturduler hayatimdan calinmis 1 saat resmen o kdr gereksizdi ki vakit gecain diye bir cafede oturup bekledik. Nuna ragmen belki de turun en ilgi cekisi yeri olan Svetitshoveli Katedraline cok az vakit ayirilmisti,dogru duzgun gezemedik bile.
Gurcu gecesi berbatti sakin gitmeyin
Ekstra ucret ediyip tum tur gittik berbatti. Ortada bir gece felan yoktu. Mekanda internete baglanamadik. Ve sahneyi goremedik cunku onumuzde kolon vardi. Kisacasi 3 arkadas gittigimiz icin bize bir ani oldu ama trabzonda kalsak da ucumuz eglenirdik zaten asla memnun kalmadik hatta o kdr ki bir daha hicbir tura katilmayi dusunmuyorum,katilirsam da asla koca otobua turlarina katilmam daha az kisinin oldugu turlara katilirim.","2"
"16 Mayıs Trabzon çıkışlı Van turuna katıldım. otobüs çok eski, kirli ve kliması bozuktu . Bunlar da yetmezmiş gibi yolda arıza verdi, riskli olmasına rağmen bilinçsizce yola devam edilmek istendi. Van a gidene kadar rehber yoktu . Bir daha merle tur tercih etmem","2"
"Batum-Tiflis turu keyifliydi. Tur rehberimiz Murat beye teşekkür ederim. Babacan tavırları ile tura katılan tüm üyelerin yemeğini bitirip bitirmedigini bile kontrol etti, kahve servisi yaptı daha ne olsun.
Bir turda en dikkat ettiğim noktalarin başında yemek için götürdükleri yerler ve konaklama için seçilen otel gelir. Yemek yerleri, gürcü gecesi harikaydı. Otel şehir merkezine biraz uzak olmakla birlikte temiz ve konforluydu, kahvaltısı yetersizdi ( Mercure Otel). Gezilebilecek tüm noktalari koştur koştur yapmadan gezdik. Tavsiye edilir.
Güncelleme Ekim 2024 te ayder turuna misafirimle katıldım, bizi başka bir turun aracına bindirdiler ve daha da kötüsü rehber Arapti, dolayısıyla birsey de anlatamadı. YAGMURDAN KACARKEN DOLUYA TUTULDUK. Misafirime de mahcup oldum. Bize onden bilgi verilseydi zaten katılmak istemediğimizi belirtirdik. O sebeple puan 5 ten 2 ye indi.
İşletmenin yanıtına cevabimdir : Telefon kanalı ile yapılan rezervasyonda hangi sözleşmeden bahsediyorsunuz. Buradan cevap yazacaginiza bilgi almak için arandiginizda detaylı bilgi verirseniz bu tür kötü surprizlerle bizleri de muhatap bırakmamış olursunuz. Profesyonel ya da acemi turda rehber diye verdiğiniz kişiye biz rehberlik ettik. Diyeceklerim bu kadar.","2"
"Merle Tur ile 18 Haziran tarihli Van Tatvan Gevaş turuna katıldım. İlk kez tercih ettiğim Merle, benim için ne yazık ki hayal kırıklığı oldu. Seyahat için tahsis edilen araç -sayı yetersizliği nedeni ile- transit olarak tercih edilmişti. Öyle bir araç ki koltuk arası mesafelerin darlığına mı, koltukların konforsuzluğuna mı, yoksa o dar ve rahatsız koltuklarda kucağımızda çantalarımızla onca yol gittiğimize mi yanalım bilemiyorum. Günübirlik turlara verilmesi gereken araçla yüzlerde km yaptık. Çift olarak gelenler 2+1 koltuk düzeni nedeni ile ayrı ayrı oturmak durumunda kaldı. Havalandırma yetersizliğinden aracın ön kısmı ve arka kısmı arasında mevsimsel farklılık vardı. Kültür turları yorucu olur evet. Ancak daha önce çok daha uzak mesafelere katıldığım turlardan da biliyorum ki bu yorgunluk tur sonunda kendisini göstermeye başlar. Oysa biz daha gideceğimiz yere varmadan perişan olduk. Program da 1 gece 2 günlük olunca, o perişan halle koşturmaca içinde ne kadar keyif alabildik tartışılır. Ayrıca insan kültür turunda gezdiği yeri her anlamda tanımak öğrenmek ister. Fakat bizim şehrin yöresel yemeğini tadabileceğimiz bir serbest zamanımız dahi olmadı. Bunların dışında kaldığımız
otel gayet iyiydi, Van Gölü kıyısında olması da çok güzeldi. Rehberimiz Fatma Hanım oldukça güler yüzlü ve samimi tavırlarıyla mükemmel bir ev sahibiydi, buradan da kendisine bir kez daha teşekkür ediyorum. Acente temsilcisi de elinden gelen alakayı gösterdi. Kendisine ve diğer şoförümüze de emekleri için teşekkür ederim.","2"
"Yılbaşı için Batum-Tiflis tur paketi satın aldım. Batuma kar yağdığı için dönüşte gidilecek söylendi,dönüşte yağmur olduğu için çoğunluk istemediğinden gezilmeden dönüldü.Batumda kar yağıcağı barizdi Mısır'a gitmedik sonuçta biz bunu göze alarak gelmiştik rehberin insiyatifine bırakılmamalıydı en azından orda oylama yapsaydı.İlk gün akşam otobüs bozuldu 2 saat gidiceğimiz yere gidemedik.Tifliste herşey yapıldı eksiksiz ancak dönüşte rehber bizi almadan gitti.Koca otobüsü görmediniz mi demekki orda yoktunuz dedi ancak 10 adım ilerde sokak sanatçısını çekiyordum arkam dönüktü. Taksiyle gelin diyip telefonu suratıma kapadı. İnternetimiz yoktu orada birinden bulup bağlandık arada 5 dakika vardı normalde geç kalsak bile otobüs beklemeliydi. Duramayacağı bir yerde olduğu söylenip durdu o zaman ona göre durak seçseydiniz hayatımda ilk kez bir turda insan bırakıldığına şahit oldum.Taksiye bindik 30lari aldı 10larilik yola para üstüde 50lari sahte verdiği için 80lari zarara girdik.Rehbere söylediğimde suratıma gülüp tamamen sizin hatanız dedi.Çözüm odaklı değil hep suçlayıcı konuştu ,dönüşte firmayı aradım arkadaşlar uyarıldı denildi.Sonuç olarak benim 80 lari zararım var ve tek şehir gezip tam parası ödedim.Ancak kendileride sürekli orada sorunları dile getirseydiniz,otobüse siz geç kalmışsınız, BATUMda diretseydiniz gezdirmek zorundaydı gibi açıklamalar yaptı.Hiç bir para iadesi yapamayacaklarını söylediler teşekkür edip şikayette bulunacağımı söyleyip ,telefonu kapadım.Yarım saat sonra Trabzona gidersek Batuma götüreceklerinin mesajını attılar. Keşke bunu şikayet edeceğimi söylemeden yapsaydınız.
Otel 5/5
Tifli gezisi 5/5
Batum 5/1
Rehber 5/2","3"
"GAP turundan yeni dönmüş biri olarak gidip gördüpümüz yerler muhteşemdi tur programında olup göremediğimiz yerlerde oldu malesef çünkü çok insan ve araç trafiğine vardı.kaldığımız oteller muhteşem değildi ama gezdiğimiz yörenin şartlarına göre iyiydi.ama ister halk ister otel çalışanları olsun herkes çok güleryüzlü ve ilgiliydi.tur rehberimiz ışık bey oldukça donanımlı bilgi aktarımı iyi olan bir rehber olarak bize eşlik etti kendisine teşekkürler.bu tarz organizasyonlarda illaki bazı sorunlarda olur.bunlar tur kaynaklı da olur geziye giden misafirlerden kaynaklı da.ben bu turda ikisini de yaşadım.zamanını iyi yönetemeyen misafirler yüzünden hep beklemek zorunda kaldık ve planlarımızı iptal etmek zorunda kaldık.ayrıca uzun yol için arabalarınız hiç.kınforlu değil lütfen buna bir çözüm bulun.bize eşlik eden batın beyin ilk tek turu olmasından kaynaklı mı bilemedim ama ipleri elinde tutmayı pek başaramadı.insanları kırmamak adına bazı sorunlar yaşamamız kaçınılmaz oldu.sonuç olarak bazı sorunlar olsa da beni tatmin eden bir tur oldu.teşekkürler.","3"
