Yorum,Yildiz,Ulasim,Rehber,Organizasyon,Otel,Yemek
17.18.19 Mayıs Bursa Çanakkale turuna 8 kişilik bir ekliple katıldık Çorum’dan geçmiyoruz deyip samsuna gelmemiz sonra Çorum’dan geçmenizde harikaydı. sonra tamda tahmin ettiğimiz gibi otobüs çok kötüydü sanayiye bile gittik araç yolda kaldı araç içi ikramlar sadece giderken bir bardak çay ve kek verildi dönerken ikram sorduk bardak yok dendi gül hanım çok sinirliydi her defasında çok söylendi Bursa da toplandığımız her yerde Mf tur nerede diye bağıra bağıra sesimiz kısıldı her yerde bunu yapmak zorunda kaldık artık espiriye vurduk kötü eleştirilere hiç gelemiyorlar bir şey söylüyoruz bunu Mf tura bağlayamazsınız dendi 2 yıldız vermemim nedeni otel güzeldi ama her tur o otele götürüyor diğer yıldızda rehberlerimize bir daha bu turu acentayı tercih edeceğimi hiç düşünmüyorum…,2,2,1,1,1,2
M&F tur pişmanlıktır. Bursa çanakkale turuna grup olarak katıldık. Samsunda başka firmalar ile de tur deneyimim olmuştu. Yani tur konularında Gül hanımın iddia ettiği gibi deneyimsiz değiliz. Lüx araçlarla ulaşım deniyor fakat otobüs zor bela bursa ya vardı. Çanakkale ye giderken zaten bozuldu sanayiye gidildi. Yetmedi tekrar bozuldu. Otobüsün içi zaten berbat. Ne koltuklar geriye yatıyo ne de yatan koltuklar geri dik pozisyona geliyor. Gül hanımefendi barut fıçısı. Kendine belirlediği misafirler dışında asla bir güler yüz göstermek yok. Çıkan aksilikleri dile getirince sinirleniyor tartışmaya başlıyor bunu M&F tura bağlayamazsınız diyerek sert çıkıyor. Şükür dayak yemedik. Sanki otobüsü biz kiraladık. Sattığınız turun içinde vaadettiğiniz gibi bir ulaşım olmaması tabii ki sizin suçunuz. Savunması da BU FİYATA BU KADAR !!!! Ben paket olarak aldığım turu bir bütün olarak değerlendiririm. Giderken bir bardak çayla kek verildi. Sonrası içinse bardak yok denildi😀 daha neler neler de lafı uzatmayayım. Hakkını yemeyelim rehberleri ve otel konaklaması iyiydi. Aynı otelde diğer turlarda konaklıyor. Ekstra M&F tura özel değildi yani onu da belirteyim.,2,2,2,1,1,0
Bir daha tercih ederken düşünürum.Muhtesemdi yine giderim.diyemiyorum gül hanım varsa düşünün bence kaptanlar çok iyi dikkatli rehberin biri iyiydi biri vasat eğlence oyun yarışma yok sürpriz yok başka turları denicem,2,1,2,2,0,0
İnternetten takip edip tercih ettiğim ve tur acentesinde öve öve bitiremedikleri fatma hanımın enerjisini hiç beğenmedim. Bizimle azarlar pozüsyonda konuşması ve sanki tura bedava katılmış ya da yardım fonuyla katılmışız gibi tavırlar sergilemesi beni büyük hayal kırıklığına uğrattı.Genç katılımcı olarak buu ilk ve son deneyimim.,2,0,0,2,0,0
"Yakın zamanda katıldığımız GAP turunda maalesef sabah kahvaltısı konusunda büyük bir hayal kırıklığı yaşadık. Tur programında vadedilenin aksine, sunulan imkanlar oldukça yetersiz ve hijyenden uzaktı. Bölgenin zengin mutfak kültürünü tanımayı beklerken, en temel kahvaltı öğünlerine bile ulaşmakta zorluk çektik. Tur şirketinin bu denli organize bir gezide, misafirlerinin en temel ihtiyacı olan kahvaltı konusunda bu kadar hazırlıksız olması kabul edilemez. Profesyonellikten uzak bu yaklaşım nedeniyle turdan aldığımız keyif gölgelendi. Tercih edeceklerin bu durumu göz önünde bulundurmasını öneririm.",2,0,0,2,0,2
17.18.19 Mayıs Bursa Çanakkale turuna 8 kişilik bir ekliple katıldık Çorum’dan geçmiyoruz deyip samsuna gelmemiz sonra Çorum’dan geçmenizde harikaydı. sonra tamda tahmin ettiğimiz gibi otobüs çok kötüydü sanayiye bile gittik araç yolda kaldı araç içi ikramlar sadece giderken bir bardak çay ve kek verildi dönerken ikram sorduk bardak yok dendi gül hanım çok sinirliydi her defasında çok söylendi Bursa da toplandığımız her yerde Mf tur nerede diye bağıra bağıra sesimiz kısıldı her yerde bunu yapmak zorunda kaldık artık espiriye vurduk kötü eleştirilere hiç gelemiyorlar bir şey söylüyoruz bunu Mf tura bağlayamazsınız dendi 2 yıldız vermemim nedeni otel güzeldi ama her tur o otele götürüyor  yıldızda rehberlerimize bir daha bu turu acentayı tercih edeceğimi hiç düşünmüyorum…,2,2,1,1,1,2
M&F tur pişmanlıktır. Bursa çanakkale turuna grup olarak katıldık. Samsunda başka firmalar ile de tur deneyimim olmuştu. Yani tur konularında Gül hanımın iddia ettiği gibi deneyimsiz değiliz. Lüx araçlarla ulaşım deniyor fakat otobüs zor bela bursa ya vardı. Çanakkale ye giderken zaten bozuldu sanayiye gidildi. Yetmedi tekrar bozuldu. Otobüsün içi zaten berbat. Ne koltuklar geriye yatıyo ne de yatan koltuklar geri dik pozisyona geliyor. Gül hanımefendi barut fıçısı. Kendine belirlediği misafirler dışında asla bir güler yüz göstermek yok. Çıkan aksilikleri dile getirince sinirleniyor tartışmaya başlıyor bunu M&F tura bağlayamazsınız diyerek sert çıkıyor. Şükür dayak yemedik. Sanki otobüsü biz kiraladık. Sattığınız turun içinde vaadettiğiniz gibi bir ulaşım olmaması tabii ki sizin suçunuz. Savunması da BU FİYATA BU KADAR !!!! Ben paket olarak aldığım turu bir bütün olarak değerlendiririm. Giderken bir bardak çayla kek verildi. Sonrası içinse bardak yok denildi😀 daha neler neler de lafı uzatmayayım. Hakkını yemeyelim rehberleri ve otel konaklaması iyiydi. Aynı otelde  turlarda konaklıyor. Ekstra M&F tura özel değildi yani onu da belirteyim.,2,2,2,1,1,0
22-26 ocak Doğu ekspresi turuna katıldım.rehberiniz ismail bilginer aktarım konusunda ve misafirlere ıletisim konusunda yeterli değil.Tren seferi dondan dolayı binilemedi bilet ücretleri tur şirketine verilmesine rağmen bize verilmedi.Kafkas gösterisi için bizden 1300 tl aldılar otel değişikliği yaptık denildi ve otel ücretinin pahalı olduğu söylendi tur lakin otelin içerisinde varolan Kafkas gösterisi için bizden bu para alındı gösteriye katılmıyorum diyenlerde gösteriyi izledi.acemi yeni gösteri yapmaya başlayan çocuklar gelip yarım saat dann ettiler çok amatördü.son gün peynir almak için bir yere gıdıcez başka yere uğramayacağız denildi lakin Kars merkezde baya iyi yerlerde çok daha uygun peynirciler gördük bize bu bilgi de verilmedi. Komisyon alınmış olduğu için bize bilgi verilmediğini düşündük hepimiz memnun kalmadık bir daha tercih edebileceğim ve tavsiye edebileceğim bir tur olmadı,3,0,1,1,2,0
Mf tur ile Kars Erzurum Doğu Anadolu turuna katıldık. Daha önce Kapadokya turu yapmıştık. Genel olarak herşey çok güzeldi. Acenta yetkilisi Gül hanımın yüksek enerjisi sayesinde oldukça keyif aldık. Rehberimiz Yasin bey de çok iyiydi ama misafirlerin ilgisizliği sebebiyle bazen keyfi kaçıyordu. Kaptanlarımız iyiydi fakat otobüs eski olduğu için ısı düzenlemesi bir türlü yapılamadı. Ayarlanamayan ısı düzeneği herkesi mahvetti. Kaliteyi biraz daha artırması temennisi ile teşekkür ederiz.,3,2,1,1,0,0
Öncelikle çok güzel geçti tabiki Berna hanımın sayesinde 2 yıldızı kahvalti yerine gidemediğim için kırıyorum acentenize kar ve kış olduğu belli yol kenarında bi yer ayarlanabilirdi acentenize 3 Berna hanıma 5 yildiz💜,3,0,0,0,0,1
"kahvalti cok kötüydü, kişi başı 375 tl ucret odeyip soğuk ve çeşit hiç yok denecek kadardi, bir kac kez sürekli kahvalti istedik, ve öğle yemegi ile ilgili ekstra ödeme yapiliyor, kişi başı 300 ,suyu çayı 450 bir kişi, 200 ucret toplamda bir kişi 1000 tl degmez bence ,bunun dışında tur sorumlusu berna hanim guler yüzlü ilgili, ve sorumlu bir rehber, kendisine puanim 5 yıldız.",3,0,1,1,0,1
"Öncelikle 28i çıkışlı GAP turumuzu tamamladık, katılan arkadaşlar çok eğlenceliydi güzel bir turu tamamladık, ekstra olarak turda olmadığı halde beyazsuya da gidildi bunlar için teşekkür ederim. Ama tabi turda canımı sıkan şeyler de oldu. Nemruta kapıya kadar gittik ama geç kalınmış dedi güvenlik(dogrulugu tartisilir) o yüzden geri döndük belki azıcık daha erken hareket edilebilirdi. Urfada durduğumuz baharatci fazlasıyla pahalı bir yerdi ve üslubu kötüydü arkadaşlarımızdan biri bu duruma üzüldü, tabi fiyatlar konusunda da turla muhtemelen anlaşmalı olduğu için 2 katıydi fiyatlar (diğerlerinin fiyatlarını diğer saticilara da sordum, tur rehberi geleneksel kıyafetler satan bir yere götürdü ve en az 1 saat vakit kaybettik daha çok kültürel yerler tercih edilebilirdi, kıyafet mağazası nedendir? Yay grand Harran otel güzel ve temizdi yemeklerini beğendim, mardindeki otel kötüydü ışığımız bile yanmiyordu içeride hijyen vs 5in altındaydı, daha çok beklentim vardi bu turdan ortalama geçti diyebilirim",3,0,0,1,1,2
"Gülenay hanımın ilgi ve alakasından çok memnun kaldım.Gayet pozitif,güleryüzlü ve ilgiliydi. Teşekkür ederiz.",3,0,0,1,0,0
Geçen hafta Çanakkale bursa turuna katıldık. İlk önce olumsuzlukla başlayalım: araç çok rahatsızdı. Çok salladı ne uyuyabildik nede rahat edebildik. Bizimle ilgilenmesi gereken hanımefendi ne sorarsak bilmiyorum demekle yetindi . İkramı sadece yola çıkarken gördük. Kendisi arkaya geçip uyumayı tercih etti. Dönüşte su bitmişti . Şu aldıramadık. Bana göre olumlu olan harika insanlarla tanışmış olmamızdı ve otel odası güzeldi o otele mutfağı bence güzel değildi bir çok yemek tuzsuzdu. Rehberlerimiz harikaydı. Son olarak tekrar tercih edeceğimi sanmıyorum .,3,1,1,1,1,1
Bugün 11 temmuz ayvacık turunda Ayşe Hanımın rehberliğinde çok güzel bir gün oldu ilgisi güler yüzüyle günümüzü renklendirdi tekrar turla geziye gidersem Ayşe hanımın rehberliğinde gitmek istiyorum çok teşekkür,3,0,1,1,0,0
"Mf tur ile 13-15 Eylül 2024 tarihinda Darende-Gürün-Kemaliye turuna katıldım. Gül Hanım'ın rehberliği, güleryüzlü oluşu ve olumlu tavırlarından çok memnun kaldık. Kendisine teşekkür ederiz. Ancak, turda bazı aksaklıklar oldu. Öncelikle tura katılmadan önce ben Samsun'a dönüşü 2 kez sormuş ve kesinlikle 11-12 arası Samsun'a varılacak cevabı almıştım. Samsun'a vardığımızda saat 3.30'du. Bafra'dan geldiğim için dönüşüm çok zor oldu. Evet, aracımla gelmiştim ama hem uyku bastırmaya, hem gece o saatte araç kullanmanın korkusu, hem de ertesi gün ise gidecek olmam gerçekten sinir bozucuydu. Hiç uyumadan da işe gittim malesef. Yani benim için bu durum çok kötü oldu. Peki neden böyle oldu, çünkü maalesef tura katılan kişileri toparlamakta güçlük yaşandı. Dönüşte yemek yediğimiz yerde çok oyalandık. Bir de her molada namaz kılmaya gidip otobüsü bekleten biri vardı. Daha önce bu turla çok gezilere katıldığı için pek bir şey söylenmek istenmedi ama resmen onun için güneşin alnında otobüsün içinde bekledik. Her molada da aynı şey oldu. Otobüsü bekletti. Bu son derece saygısızca bir durum. Başka bir konu, yemek yediğimiz tüm yerler, buna otel de dahil yemekleri gerçekten çok kötüydü. İlk kahvaltı yaptığımız yerde (Gürün) tanımadığımız kişilerle kahvaltı paylaştık. 4 kişiye 1 kahvaltı geliyormuş. Hiç hoş olmadı. Kahvaltı kalitesi de iyi değildi. 2. Yemek Divriği'de bir lokanta, burası en berbat olanıydı. Sıcak, sinekler ve hijyen sıfır, lezzet sıfır. Dönüşte Kangal'da yediğimiz yer fena değildi ama servis, ilgi, beklemek orada da kötü oldu. Oraya plansız gitmiştik. Onu saymazsak diğerleri gerçekten kötüydü. Tur programı fazla dolu olmuş. Koştura koştura geçen bir tür oldu. Belki 1-2 yere gidilmeyebilirdi. Özellikle Kemaliye'de yapılan etkinlikler güzeldi. Fakat zaman yetersiz oldu, alışveriş yapmaya, serbest gezmeye hiç zaman kalmadı. Bu yorumları, önem verip geliştirmek isteyebileceğiniz için yazıyorum. Umarım dikkate alırsınız.",3,2,1,2,2,2
"Öncelikle tur rehberlerimiz olan Muhammed Veysel Çoban ve Can'a tesekkür ediyorum ,neşeleri kriz yönetimindeki koordinasyon beçerileri ve bir çok güzel tarafları olan ikiliyi tebrik ediyorum.Batum 20-22.12.2024 tarihli geziye katıldık ve bu iki gence tebrik etmekten öte tur ile ilgili fikirlerimize gelirse !!! Açıkcası çok olumlu şeyler yazmak düşündürüyor ,sadece Veysel ve Can'ın güzel hatırı kaldı desem yerinde.Otel 5 yıldız ilan ediliyor Euphoria ,beklentiye bakış acısına bağlı desem anlamı olmaz çünkü 5 yıldızın bir kalite Standardı vardır ki bu Otel'de o Standarda yakın olan hiç bir kriter yok,,yok yani ,,yok",3,0,0,1,1,0
Harika bir geziydi çok eğlendik qyşe hanımda bizimle çokda güzel ilgilendi bir daha seyahat etmek istersem yine MF turizm ve Ayşe hanımı tercih ederim,4,1,0,1,0,0
"Batum Tiflis turuna katıldık. Güzel bir deneyimdi. Rehberimiz Gülenay, şoförlere ve emeği geçen herkese çok teşekkürler🌸.",4,1,1,1,0,0
"Batum turu için seçtiğim turizm şirketi ve rehberimiz pınar hanıma çok teşekkür ederim .Plan program ve birlikte hareket etmemiz,güzel anılar biriktirmemize sağladıkları için çok teşekkür ederiz.Sabır ve anlayışları için ayrıca teşekkür ederiz.Bir sonraki turda görüşmek dileğiyle.Tur organizasyonu olarak kültürel yerlerede yer verilmeli batumda Meryem Ana kilisine gidilmesini tavsiye edebilirim.",4,0,1,1,0,0
Gül ablanın güler yüzü için teşekkür ederiz. Bazı aksilikler bizi bulsa da genel anlamda güzeldi.,4,0,0,1,0,0
Güzel ve eğlenceliydi özellikle gül hanımla çok güzel vakit geçirdik gezmeyi sevenlere şiddetle tavsiye ederiz,4,0,0,0,0,0
Mf tur ile GAP yolculuğu yaptım. Güzel ve dolu dolu geçti. Kaptanları rehberimiz ve Berna ya teşekkürler.,4,1,1,1,0,0
Kapadokya turuna katıldım.çok memnun kaldım. Özellikle bize eşlik eden pınar hanım (güler yüzü şahane ) şöforümüze ve rehberimiz osman beye de çok teşekkürler.araçımızda çok güzeldi.sadece otelden memnun kalmadım.,4,2,1,1,2,0
"Ekim ayı Kuzey Ege turuna katıldım. Rehberimiz Berna Hanım, şoförlerimiz Mehmet ve Muhammet bey çok guzeryuzlu ve ilgililerdi. Teşekkür ediyorum 🙏",4,1,1,1,0,0
Mf triziml÷ gP gezisin katildim kptanimizdan rehberimizden ve berna hanimdan memnun kalddim guzel gecti tekrari ollur insallah tekrar gorusmek uzere hosca kalin,4,0,1,1,0,0
Biz amasya turuna katıldık gayet güzeldi Ayşe hanımın ilgisi güleryüzü için teşekkür ederiz,4,0,0,1,0,0
"M&F Turizm’in düzenlemiş olduğu Amasya turuna katıldık ve tur boyunca her şey beklentimizin üzerindeydi. Zamanlama, ulaşım konforu ve rehberimizin bilgi birikimi sayesinde Amasya’yı dolu dolu tanıma fırsatı bulduk. Program çok iyi planlanmıştı ve hiçbir aksaklık yaşanmadı. Misafirperverlikleri ve profesyonel yaklaşımları için M&F Turizm ailesine teşekkür eder, yeni turlarda tekrar görüşmeyi dileriz.",5,0,1,1,0,0
"22-26 Ocak 2026 Doğu Expresi turumuzu tamamladık.Soğuk havaya rağmen harika bir tur oldu.Erzurum, Sarıkamış ve Kars bölgesindeki karla süslü doğanın ve tarih dolu harika ortamlarını gezdik gördük çok memnun kaldık. Rehberlerimiz Gül hanım ve ismail bey çok ilgiliydi ve aile havasında bir gezi yaşattılar çok teşekkür ederiz. MF turun arka planda çalışanlarına da ayrıca teşekkür ederiz.Tek eksiğimiz trenin gelmemesi oldu ama firmanın bu konuda bir hatası olmamakla birlikte yapabilecekleri hiç bir şey yoktu. Çözüme dayalı yeterince gayret sarfettiler, tekrar teşekkür ederiz.
12-15 Aralık 2025 Konya Şeb-i Arus gezimiz dolu dolu geçti. MF Tur calışanları herzaman olduğu gibi otel ve restoran konusunda başarılı seçimler yapmışlar. Rehberimiz Gül hanım konukları ile çok ilgili, güler yüzlü ve samimi idi. Yerel Rehberimiz Tuğba hanım alanında çok donanımlı ve mükemmeldi. Kaptanlarımız bizleri tedirgin etmeden güvenle görevlerini yaptılar. MF turu seçtiğim için tekrar memnun kaldım ve bir sonraki gezimiz olan Kars-Erzurum gezimizi sabırsızlıkla bekliyorum.
22-24 Ağustos 2025 Kastamonu gezimizi tamamladık, çok güzel bir haftasonu oldu, MF turu tercih ettiğim için tekrar memnun oldum. Özellikle Rehberimiz Gül hanımın ilgi ve duyarlılığı, sabrı, çözüm yöntemleri beni çok etkiledi, emeği geçen herkese teşekkür ediyorum.MF tur ile gezmeye devam diyorum.
25-28 Temmuz 2025 Lavanta turumuz harikaydı. Planlamadaki tüm alanları gezdik, her biri ayrı güzeldi.Otel ve restoranlarımız herzamanki gibi çok iyidi. Rehberimiz Gül hanım işini severek yapan ve bunu uygulayan yapısıyla herkez ile bir bir ilgilenerek misafirlerine de değer verdiğini göstermiştir. MF turu tercih etmeye devam edecegim.
11-15 Temmuz 2025 Tiflis, Batum turumuz çok güzel geçti. MF tur planlı çalışmasına herzamanki gibi en güzel otel ve restoran tercihiyle memnuniyet sağlamıştır. Rehberimiz Veysel Bey yaptığı işten zevk alan, samimi ve güleryüzlü tavırlarıyla aile ve dostluk bağı kurmamızı sağlamış, programı eksiksiz tamamlayıp ekstra taleplerimizi de karşılayarak yıldızlı 100 puanı haketmiştir. Sonraki turlarımızda görüşmek dileğiyle.
22-26 Mayıs 2025 Doğu Anadolu turumuz mükemmel ve dolu dolu geçti, zaman yetmedi. 30 yıldır arzulayıp terör nedeniyle gezemediğim Ahlat, Tatvan, Van ve Doğubeyazıtı gezme fırsatını MF tur ile buldum ve çok memnun kaldım. Bölgenin en iyi otelleri ve en iyi restoranları seçilmişti. Rehberimiz Pınar hanım güler yüzlü, bölge rehberimiz Ercüment Bey ise konusuna çok hakim harika bir rehberdi. Araç kaptanlarımız kurallara riayet ederek güvenli yolculuk geçirmemizi sağladılar. Emeği geçen tüm MF tur çalışanlarına teşekkür ederim. Bundan sonraki gezilerimde MF turu tercih etmeye devam edeceğim.
15-19 Mayıs 2025 Kuzey Ege turumuz mükemmel geçti, MF turizme çok teşekkür ediyorum.Rehberimiz Ayşe hanım ve Şeyma hanım alanına hakim, planlama ve zamanlamaları çok iyi, kriz yönetimiyle tam memnuniyet sağladılar, tebrik ediyorum. Bir sonraki turumu sabırsızlıkla beklerken, gezide MF turizmi tek adres ilan ediyorum.",5,1,1,1,1,1
